,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
180,3157,3157,3157,3157,Sasha layered their hands on each other to keep themselves busy and not think about their troubles.,How would you describe Sasha?,a worried person,a relaxed person,a calm person,0
181,981,981,981,981,Remy was working at the bakery and had a concert to get to so he closed early.,How would you describe Remy?,overjoyed and excited,always late,eager to get to the concert,2
182,1033,1033,1033,1033,Skylar went to get a haircut but had grown it out before.,How would Skylar feel afterwards?,they need a trim,looking for a new hairstyle,they have long hair,1
183,1312,1312,1312,1312,Tracy led the dogs away after being told no dogs were allowed.,How would Tracy feel afterwards?,Unhappy that her dogs were singled out,safe after the dog left,Disappointed not to be able to bring her dogs,2
184,4534,4534,4534,4534,Tracy was a drug addict and mugged Kai for their jewelry and purse.,How would Tracy feel afterwards?,a person who mugs others to support her drug habit,in need of a fix,a person who has made bad choices in her life,1
185,4673,4673,4673,4673,Aubrey had the floor cleaned before her holiday party.,What will happen to Others?,enjoy the clean floor,be disgusted,get thanked for organizing the party,0
186,2709,2709,2709,2709,Ash poured a bowl of cereal while listening to the birds chirping out the window that day.,What does Ash need to do before this?,needs a fork,needs a hotdog,wake up,2
187,1788,1788,1788,1788,Tracy went to the subway to meet a friend that was going to be there.,How would you describe Tracy?,Glad to have completed her plans,busy,Happy to see a friend,2
188,1927,1927,1927,1927,Skylar followed them everywhere hoping for free tickets to the concert.,What will Skylar want to do next?,go to the concert,get free tickets,convince them to give her tickets,1
189,2094,2094,2094,2094,"Riley came home from their camping trip with lice, so Riley shaved their hair off.",Why did Riley do this?,have a new hairstyle,go camping,get rid of the lice,2
190,3162,3162,3162,3162,Quinn put his foot down upon his opponent's neck until they tapped out and the ref called the fight.,What will Quinn want to do after the tap?,hold his opponent down,jump up in victory,admit defeat,1
191,4971,4971,4971,4971,Cameron took Ash to get some ice cream in the downtown section of the city.,What will happen to Cameron?,gain a few pounds,loved,eat too much ice cream and get sick,1
192,1561,1561,1561,1561,Lee set their feet on the soil and started working in the yard.,How would you describe Lee?,excited and satisfied with their work,accomplished and proud of their work,As someone working on the yard,1
193,2661,2661,2661,2661,Cameron ate lunch outside because it was a one of a kind nice day out.,What does Cameron need to do before this?,be in the nice weather,talk about how nice out it is,want to have lunch,2
194,2737,2737,2737,2737,Bailey us usually walked to church. Today it had snowed alot so Bailey took the car to church.,Why did Bailey do this?,stay away from the weather,waste the gas in the car,spend time in the snow,0
195,1139,1139,1139,1139,Jesse wrote the formula on the board in class today.,What does Jesse need to do before this?,waited for the teacher to tell him what to do,sleep,get up,0
196,4769,4769,4769,4769,"Skylar was making Jordan feel uncomfortable, so Jordan pushed themselves away from Skylar.",How was Skylar making Jordan feel uncomfortable?,avoid Skylar,spend some time alone,was invading Jordan's personal space,2
197,2967,2967,2967,2967,"Ash offered Riley a ride, but Riley wasn't sure if they could trust Ash.",How would Riley feel as a result?,nervous about taking the food,nervous about taking the ride,uncertain about accepting the truck,1
198,2352,2352,2352,2352,Kendall was playing football with their brother and passed them the ball.,Why did Kendall do this?,play football,talk to their brother,run after his brother,0
199,2794,2794,2794,2794,"After realizing their hair dye was staining them, Lee did not wear hats anymore.",Why did Lee do this?,not dye their hair,not wear hats,keep their hats in good condition,2
200,2948,2948,2948,2948,remy had a friend move away so he lost contact.,What will Remy want to do next?,forget about the friend,look up the friend on social media,cheer up Remy,1
201,3786,3786,3786,3786,Alex was coming over for a birthday party. Alex walked in and gave Lee's son hugs.,What will Lee want to do next?,talk to Alex,talk to kids,drive over,0
202,2831,2831,2831,2831,Skylar wanted to kill Jan yesterday after Jan told their secret.,What does Skylar need to do before this?,felt upset,hear about Jan telling their secret,felt angry,1
203,2790,2790,2790,2790,Addison applied Casey's skills of the trade to the project they were working on at home.,What will Addison want to do next?,ask them to do the project,For the project to work out well,For the chores to go well,1
204,1810,1810,1810,1810,Jordan rested every afternoon after eating a huge meal.,How would Jordan feel afterwards?,need food,easily exhausted,pretty full,2
205,1946,1946,1946,1946,Skylar was surprised to see the red flashing lights behind her. She pulled over and complied with Officer Kendall's request to see her driver's license and registration.,What will happen to Skylar?,get an expensive speeding ticket,help Kendall repair the flashing lights,dance when she sees the red flashing lights,0
206,2503,2503,2503,2503,Taylor burst in with a weapon and killed Addison immediately.,What will Addison want to do next?,avoid going to prison,repent,know where to find Addison,1
207,1773,1773,1773,1773,Skylar was part of a team that was losing the game in the fourth quarter.,What will Skylar want to do next?,stay loyal to their team,tell the team to throw the game,tell the team to try harder,2
208,2170,2170,2170,2170,Robin raised their eyebrows after being told some news.,What does Robin need to do before this?,think hard about the information,hear the information first,see Robin's reaction,1
209,2240,2240,2240,2240,Robin provided Austin a good environment. She had been around the wrong people in the past.,How would you describe Robin?,loved,looking for free stuff,able to think for herself,2
210,3164,3164,3164,3164,Addison turned their attention towards Alex who was being loud and obnoxious.,What will happen to Alex?,be reprimanded,get annoyed with alex,be congratulated,0
211,629,629,629,629,Jesse told Lee's story to all the people Lee told them not to tell.,Why did Jesse do this?,apologise to Lee,get back at Lee,avoid Lee because he's ashamed,1
212,4292,4292,4292,4292,austin was tired of being  religious so he broke god's law.,What will Austin want to do next?,ask god for forgiveness,make new friends,return to god's grace,0
213,566,566,566,566,Robin bet their friend that they could drink the whole gallon of water that day.,What will Carson want to do next?,set a limit,ride a pony,bet their friend,2
214,4995,4995,4995,4995,Ash went home with his friend Casey after school so they could play football.,What will happen to Casey?,have fun,he will play football with Casey,he will be tired from playing football,0
215,4362,4362,4362,4362,Alex set fire to the apartment building after getting angry with their landlord.,How would Alex feel afterwards?,remorse,they hurt others,they are in danger,0
216,3198,3198,3198,3198,Ash helped their team to the best they can at the tournament.,Why did Ash do this?,devise strategies for the team members,So they have fun,organize practices for the team,0
217,4115,4115,4115,4115,"Jesse was a horrible student, so Jesse stopped going to school.",Why did Jesse do this?,go to a great college,get their GED instead,stay out of school,2
218,233,233,233,233,Jordan flashed lights at their friend and got a wave because of this.,How would you describe Jordan?,feeling passive,feeling funny,like a good friend,2
219,294,294,294,294,Remy bought a new jacket and put it in their closet and never wore it.,What will happen to Remy?,don't think about the Jacket,be sad,never see the Jacket,0
220,2342,2342,2342,2342,Remy asked Jordan to dinner for the third time that night.,Why did Remy do this?,Figure out a way to politely decline,was hungry,Finally accept his friend's invitation,1
221,1130,1130,1130,1130,"Because Riley was not paying attention while daydreaming, Riley spilled Taylor's soda.",How would Taylor feel as a result?,clumsy,frustrated,careless,1
222,734,734,734,734,Bailey pointed Riley in the right direction to take to get the post of the manager.,What does Bailey need to do before this?,would ask Riley out on a date,they were interested in the post,ask for some money from Riley,1
223,460,460,460,460,Skylar accidentally got her friend in trouble an apologized repeatedly for the mistake.,How would Skylar feel afterwards?,proud afterwards,regretful afterwards,happy afterwards,1
224,716,716,716,716,Taylor thought well of Jesse after Jesse helped them out of a troubling event.,What will Taylor want to do next?,buy Jesse a car,buy Jesse a gift,needed to get into trouble,1
