,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
3453,94892,94892,Jill went on a road trip last month.,Jill was glad that they arrived so quickly.,Jill drove slowly.,Jill drove very fast.,1
3510,28982,28982,Ella is a toddler who likes to play ball.,"At the end of the month, Ella could kick, throw, AND catch the ball.",Ella practiced ball once a year.,Ella practiced ball everyday.,1
1486,142084,142084,It was time for the Holidazzle Christmas Parade downtown.,The kids thanked their mother and told her they had a great time.,The kids' mother took them to rehab.,The kids' mother took them to the parade.,1
244,144256,144256,Fido could tell his human was not happy when she opened the door.,"After a lot of scrubbing, the skunk smell was gone.",Fido was protecting the invader from his people.,Fido was protecting his people from the invader.,1
163,38806,38806,Larry sees that his rug is covered in stains.,He wishes he had cleaned his rug weeks before.,Larry didn't really care because the car was about to be replaced.,Larry was embarrassed when his friends came over.,1
2360,20551,20551,Bay was scared of the dark.,The light helped Boy overcome his crippling fear.,Bay got a light to help them sleep but the power was off.,Bay got a light to help them sleep.,1
30,71764,71764,Dave was outside in the winter.,Everyone was miserable.,Dave was the only one who had a sandal on.,dave was the only one who had a coat on.,1
127,129412,129412,Tom was relaxing in the park.,Tom put on large headphones and was able to relax.,Tom was distracted by silence.,Tom was distracted by some loud geese.,1
2725,160289,160289,Becky and Hallie were home alone without any other kids.,They played Barbies all night long.,Becky and Hallie loved playing golf.,Becky and Hallie loved playing Barbies.,1
912,86382,86382,Laura's house was really hot inside.,And it helped her save money in the long run.,She chose not to get A/c and closed her windows instead.,She chose not to get A/c and opened her windows instead.,1
1989,158144,158144,I used to think marriage was the best thing since ice cream.,That's why I think Tracy and Doug deserve a refund.,Tracy and Doug had a rewarding marriage.,Tracy and Doug had a bad marriage.,1
2055,99943,99943,A sports reporter stays at a Marriott Hotel.,All decent people vow to never stay at a Marriott hotel again.,The hotel was discriminatory towards the soft cheese.,The hotel was discriminatory towards the sports reporter.,1
4188,24481,24481,Dennis met a girl at work.,Dennis now meets girl outside his place of work.,When they broke up it was easy to work together.,When they broke up it was uncomfortable at work.,1
356,68811,68811,I put on my favorite white shirt to wear to the mall with friends.,My favorite shirt was ruined by a big mustard stain.,I bought an ice cream with sprinkles in the food court.,I bought a hot dog with mustard in the food court.,1
3518,126431,126431,It was recess and we all had to go outside.,He started crying and he never bullied anyone again that I'm aware of.,Susan tripped tim and he fell. He didn't cry. He got up and kicked her between the legs.,Timmy tripped Susan and she fell. She didn't cry. She got up and kicked him in between the legs.,1
221,157569,157569,Lola wrote a story intending to fight stereotypes of women.,Lola used her success to advocate for her causes in other ways.,The article didn't catch any attention.,The article caught a lot of attention.,1
1177,16071,16071,There are lots of wine clubs.,That's what Tammy did and is enjoying it.,I will not start a wine club.,I'm thinking about starting my own wine club.,1
1612,132538,132538,I wanted to teach English in Taiwan.,I had to move back to the United States.,"I moved there to teach, but my visa was extended.","I moved there to teach, but my visa was only temporary.",1
3871,66520,66520,Mardi Gras was Tuesday this week.,I ended up wearing some beads at night.,I dullnessed for a crowd.,I flashed for a crowd.,1
4958,81071,81071,Alice wished that her boyfriend would take her to the beach.,She is now enjoying a romantic stroll for the whole evening.,Alice took a walk on the moon.,Alice took a walk on the beach.,1
1308,110534,110534,One day I watched a show about saving money with coupons.,"When I got my paper, I was dismayed to find no coupon inserts.",I was scared to start clipping coupons from my newspaper.,I was excited to start clipping coupons from my newspaper.,1
958,131123,131123,There was an office party where Steve worked.,It was a slow start but people began to eat it all.,Steve had served an enormous spread of foul tasting food.,Steve had cooked an enormous spread of food.,1
668,10308,10308,A man desired to be smarter.,He eventually felt mentally quicker and smarter.,The man began to read books everyday.,The man began to read tabloid newspapers everyday.,0
2927,106337,106337,Timmy was a toddler.,"Timmy was so scared, his mom decided to get rid of the cat.",Timmy's mom bought a cake as a surprise.,Timmy's mom bought a cat as a surprise.,1
149,80711,80711,Thomas is starting his first job at McDonald's,He decided that he's going to start a lawn-mowing business instead.,Thomas was proud of his pay check.,Thomas was unhappy with his pay check.,1
3923,38105,38105,Jerry was washing his clothes.,Jerry had to clean up the mess with a mop.,The washer vibrated on the floor.,The washer leaked on the floor.,1
2920,123902,123902,James was having troubles with his girlfriend.,They were able to kiss and makeup.,James sat down and kicked her.,James sat down and talked with her.,1
1305,59051,59051,Trip loved watermelon.,Trip stopped eating watermelon completely.,Trip got sick after eating the watermelon.,Trip never got sick after eating the watermelon.,0
4456,19457,19457,My mom placed a tray of snacks on the table.,"However, I took the tray into another place.",My mom told me to move the the tray on the table.,My mom told me to keep the tray on the table.,1
4954,160176,160176,Jillian was using her computer.,"When she was done, she got a fun answer.",Jillian took a trivia answer.,Jillian took a trivia quiz.,1
1399,2098,2098,Jill had a messy room.,She was able to clean the whole room on her sick day.,Work called in sick to Jill to stay home.,Jill called in sick to work to stay home.,1
3125,819,819,My friends and I decided to drive to a music festival 3 hours away.,We talked and laughed the entire drive and had a great time.,We got out the car and walked to the courthouse.,We got out the car and walks to the festival.,1
3741,14027,14027,Amy was excited it was Christmas Eve.,Amy did not like Christmas at all.,On her way to her sisters house someone smashed into her car and ruined all her presents that she bought.,On her way to parents house someone smashed into her car and ruined all her presents that she bought.,1
4102,16066,16066,Ariel saw a violin concerto on television.,She found that playing violin was much harder than she'd thought.,Ariel thought she would enjoy taking up the piano herself.,Ariel thought she would enjoy taking up the violin herself.,1
223,168547,168547,Caroline and her brother wrote letters to Santa on Christmas Eve.,All that was there in return were presents.,"The next morning, Caroline and her brother stayed upstairs.",The next morning Caroline and her brother came downstairs.,1
4865,56001,56001,Yesterday there was a massive snowstorm.,Unfortunately I was a half hour late.,I wouldn't drive in the snow.,I tried to drive in snow.,1
544,147685,147685,Anna decided to dig for buried treasure on the beach.,"Brushing it off, Anna saw that it was a valuable diamond ring!",Anna found an albatross that looked different.,Anna found a rock that looked different.,1
4901,162208,162208,Harry always joked with his wife about her easy yoga practices.,Harry never laughed about his wife's yoga classes again.,Harry's dad praises him about it.,Harry's wife scolded him about it.,1
3561,11637,11637,In the month of November the shoppers come out of hiding.,She was fighting with an old lady over the last pair of snow boots.,"One day, a woman wanted a deal so bad, she begged for it.","One day, a woman wanted a deal so bad, she became extremely violent.",1
726,55818,55818,Gina and her friend Lisa were listening to music in the garage.,They all had a good time anyway.,Suddenly the speaker blew up with 4kt of power.,Suddenly the speaker stopped working.,1
