,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2139,71393,71393,Tory's baby daughter was very pretty.,"When her baby did not win the contest, she was very disappointed.",Tory's parents almost entered her in a contest.,tory's parents entered her in a contest.,1
1750,50569,50569,Addison likes ferryboats.,Addison has decided to take her car to work instead.,Addison takes a ferryboat to work.,Addison has the ability to take a ferryboat to work.,1
4222,52371,52371,I baked a chocolate cake for my daughter on her first birthday.,"She decided she loved it, and threw her whole face into the cake.",I ended up dropping the cake on the ground.,She had never tried cake before.,1
3606,121301,121301,The Renose family loved to go on vacation every year.,It turns out they were the ones and everyone laughs about it.,The drag queen family noticed someone dropped a suitcase.,The Renose family noticed someone dropped a suitcase.,1
1171,31338,31338,A new doctor was trying on his new lab coat for his first day.,He never liked that name.,It had a name that was liked by him.,It had a name that was not liked by him.,1
4056,19867,19867,Dan wanted to get a sweater to wear for the annual Christmas party.,"Dan loved the red sweater, and decided to purchase it.",The best sweater Dan could find was too small for him.,He found the most festive sweater in the store.,1
1342,119442,119442,I donated to a charity for three years.,He didn't reply so I decided to stop donating to the charity.,I drove to and asked the director for a tax receipt.,I emailed the director asking for a tax receipt.,1
4739,151130,151130,Amy's sister took her to the beach to surf on her vacation.,Amy decided to go swimming.,She was not good at playing poker.,She was not good at surfing.,1
3,151127,151127,Amy's sister took her to the beach to surf on her vacation.,Amy decided to go swimming.,Amy was ice skating with her sisters.,Amy was sunbathing with her sisters.,1
3217,138958,138958,Thomas never tried to ski before.,Thomas slammed into the tree ending his first day of skiing.,Thomas gave it a try and was great.,Thomas gave it a try with no help or lessons.,1
1852,28095,28095,Today I bought a new car.,I hope my car lasts me a long time because it was very expensive.,I hope my car lasts a long time because it was very cheaply made.,I hope my new car lasts a long time because it was expensive.,1
1166,120665,120665,I had just robbed a house.,"However, I was glad that I decided to tell the truth.",I got caught and considered running away.,I got caught and considered lying.,1
3666,36395,36395,I couldn't believe the bakery was out of pies.,It wasn't very good at all.,I decided to go home instead.,I decided to go to the grocery store instead.,1
2731,8679,8679,My son was murdered.,I felt happy that the justice system was on my side.,My murdered son was tried and sentenced after death.,My son's murderer was tried and sentenced to death.,1
4369,8120,8120,Rita genuinely believed that there were forty-nine states in the USA.,"Her friends dropped it after a while, but it's still unbelievable.",Rita tried to show her friends she was right.,Rita's friends tried to show her she was wrong.,1
2238,108312,108312,Ellie lived on a potato farm.,Ellie decided to stick to potato farming in the future.,Ellie became very good at selling corn.,Ellie became very good at selling potatoes.,1
4622,96585,96585,Tom went on a cruise through the Caribbean,At the end of the two weeks he was sad it was over,Tom had a terrible time.,Tom had a great time.,1
958,131123,131123,There was an office party where Steve worked.,It was a slow start but people began to eat it all.,Steve had served an enormous spread of foul tasting food.,Steve had cooked an enormous spread of food.,1
1011,122086,122086,Chris was a homeowner.,He decided to buy a motorized mower and was much happier.,He didn't have any grass in home.,He didn't have any mover in home.,1
4664,143235,143235,Neil loved to see islands.,He thought the Orkneys were the loveliest islands he had ever seen.,Neil stayed home and watched television.,Neil went to the Orkneys.,1
3527,90205,90205,Jay loved race cars.,They had a lot of fun watching the race car championships together.,Jay went to see race cars with a enemy.,Jay went to see race cars with a friend.,1
4797,154327,154327,One day Matilda was extremely bored.,Matilda was told to not write to them anymore.,She spent the afternoon making up with some of her ex's.,She spent the afternoon stalking some of her ex's.,1
4742,156816,156816,Kelly decided to start a retirement account.,As it grew her nest egg increased.,She wanted to blow away all her money.,She wanted to save for her old age.,1
4318,3387,3387,Ed went on a hiking trip.,Ed decided to head back before he became lost.,Ed never tried walking off the trail.,Ed tried walking off the trail.,1
903,160839,160839,Pat takes a bus from New York to New Jersey every day for work.,Pat thinks about all the time he wasted commuting.,Pat spends an hour on the bus each way.,Pat spends an hour on the bus for each way.,1
1148,51933,51933,"When I was a kid, my siblings and I needed money.",We made a lot of money for our needs.,We couldn't find anything to do.,We worked for the neighbors and did odd jobs.,1
156,88036,88036,The kids were very excited about christmas.,"They framed the letters and kept them for years,.",Santa did not give the kids anything.,Santa wrote them a letter.,1
4459,50041,50041,James liked to buy scratch tickets on payday for fun.,He ended up broke and miserable.,James didn't buy any scratch tickets on his last payday.,James spent all of his money.,1
4194,6748,6748,The best thing about Thanksgiving is visiting with your family.,This time I won all three hands.,we never play any games.,"We always play ""GO FISH"", a card game.",1
3610,161859,161859,One day I went to the beach.,I had to jump in the water quickly to get rid of the pain.,I put on sunscreen.,I got a sunburn.,1
2432,161860,161860,One day I went to the beach.,I had to jump in the water quickly to get rid of the pain.,I put on sunscreen.,I got a sunburn.,1
2759,105170,105170,My daughter played soccer when she was 10.,Her coach was very impressed.,My daughter missed a goal.,My daughter made a goal.,1
2999,127441,127441,I needed a shed to contain my yard tools.,"After the week was over, I had a very nice shed.",i decided to buy a shed.,I decided to build a shed instead of buying one.,1
4207,62855,62855,"After I broke my leg, the doctor prescribed me physical therapy.",I realized that pain was just part of the healing process.,The physical therapy was not painful at all and was easy.,The physical therapy was very painful and difficult.,1
679,118534,118534,I had to go get a refill on my medication.,I'm glad I waited for him.,The doctor called and gave a more expensive option.,The doctor called and gave a cheaper option.,1
3132,100137,100137,Lucy went to the fair.,She ended up having a lot of fun conquering her fear of heights.,Lucy was afraid of rides and went on none.,Lucy was afraid of rides but went on some anyway.,1
4231,89046,89046,Asa had a dog named Cooley.,"The next day, Cooley came back covered in mud and Asa was very glad.",Cooley ran indoors one afternoon.,Cooley ran away one afternoon.,1
670,89036,89036,Asa had a dog named Cooley.,"The next day, Cooley came back covered in mud and Asa was very glad.",Asa ran away one day when Cooley was working.,Cooley ran away one day when Asa was working.,1
2885,26657,26657,Johnny wanted to watch a scary movie.,It was too scary and he started to cry.,Johnny thought watching the non-last zombie movie would be fun.,Johnny thought watching the latest zombie movie would be fun.,1
1443,159381,159381,Mark was a pro wrestler.,Mark became famous and made a lot of money.,Mark had a very bad record.,Mark had an unbeatable record.,1
2657,64481,64481,Ted's favorite sports team was playing their homecoming game.,Ted's team played well to close the game and won by 1 point.,Ted's team was not very good and never practiced.,Ted's team practiced a lot and tried their best.,1
