,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
3550,27403,27403,Jimmy loves pizza.,He is very satisfied with his pizza.,Jimmy got old gross pizza.,Jimmy got cheese pizza.,1
2082,133849,133849,"Yesterday, Anna decided to take a nap.","She cuddled with the adorable puppy, happy to see it.",Anna liked sleeping alone and hated cuddling with her puppy.,Anna liked sleeping alone but her puppy was irresitible.,1
3407,19504,19504,Stephen was worried that he couldn't get home to see his family.,"Though it took a little longer, he could go see his family on the bus.","Stephen had to take a flight instead of driving his own car,.",Stephen had to take a bus instead of driving his own car.,1
3244,160944,160944,Amy was at her mother's house for the weekend.,They were upset when she told them to put the bikes up and go inside.,Her friend Lisa came over for a hay ride.,Her friend Lisa came over for a bike ride.,1
2862,23340,23340,Thanksgiving was one of Joe's favorite holidays.,Then he got to watch football all afternoon.,Joe had to work that day and couldn't enjoy the dinner.,Joe helped cook Thanksgiving dinner.,1
1615,153165,153165,Mark loved to gamble and play cards.,"Nowadays, Mark warns people about the dangers of gambling.",Mark became a poker player.,Mark lost his family due to gambling problems.,1
3354,95575,95575,It was almost time for Briana to start school.,Briana learned how to write her name in time to enter Kindergarten.,Briana already knew how to write her name well.,Briana didn't know how to write her name.,1
1181,156577,156577,The girl was nervous.,A producer contacted her after an soon she was professional.,But the girl was worried of being selected.,But the girl was confident of being selected.,1
4879,84773,84773,Sam loved to eat apples.,Sam was not as pleased by eating the banana with his lunch.,The cafeteria only had apples.,The cafeteria only had bananas.,1
624,18349,18349,We went camping this weekend.,My favorite part of camping was sleeping under the stars.,We put down a tent but decided to sleep outside.,we put up a tent but decided to sleep outside.,1
1532,48052,48052,Bill needed to find some friends to relax with.,Bill finally found lots of people he could hang out with.,She joined a club at school to meet animals.,He joined a club at school to meet people.,1
3118,59313,59313,Kelly was out for a jog.,Kelly had to get a band aid.,Kelly tripped and lost her shoe.,Kelly tripped and cut her knee.,1
3369,127851,127851,Avery was very excited.,Avery's parents were proud.,Avery found out he was going to be a prisoner.,Avery found out he was going to be a father.,1
3125,819,819,My friends and I decided to drive to a music festival 3 hours away.,We talked and laughed the entire drive and had a great time.,We got out the car and walked to the courthouse.,We got out the car and walks to the festival.,1
4601,115482,115482,Sawyer's favorite activity was surfing.,Sawyer was sad that he couldn't surf for the majority of his trip.,"On vacation, Sawyer received a storm warning at his favorite mountain.","On vacation, Sawyer received a tsunami warning at his favorite beach.",1
2903,130259,130259,My family took our dog to a humane society fundraising picnic.,"Finally, after my dog stole the third hot dog, we gave up on lunch.",My family were too embarrassed to buy any food.,My family all got hot dogs.,1
2432,161860,161860,One day I went to the beach.,I had to jump in the water quickly to get rid of the pain.,I put on sunscreen.,I got a sunburn.,1
1880,105595,105595,Andrew got drunk and went to the beach.,Finally Andrew was arrested for public intoxication.,Andrew made a sculpture of himself.,Andrew made a fool of himself.,1
2791,128115,128115,Henry decided he wanted to go to an aerospace museum.,Henry's visit to the museum proved to be one of his best days ever.,Henry spent a lot of time sleeping at the museum.,Henry spent a lot of time learning at the museum.,1
2496,29302,29302,Lou decided to surprise his girlfriend with a gourmet meal.,"After dinner, Lou's girlfriend said he should become a chef.",Lou prepared a microwave dinner of Italian cuisine.,Lou prepared a fine dish of Italian cuisine.,1
4383,86348,86348,I was tired but not ready to go to sleep yet.,"Next thing I knew, sunlight was peeking at me through the window.",I ended up staying up all day.,I ended up staying up all night.,1
682,145919,145919,I had to get shots yesterday at the doctor.,Thankfully though it was over before I knew it.,My sister does not like the pain of getting a shot.,I do not like the pain of getting a shot.,1
3333,10159,10159,"Recently, I became very unhappy with my job.",I decided to go for a run.,I needed to fill up my mind.,I needed to clear my mind.,1
4775,130963,130963,Bill's friends point out that he only dates dumb girls.,Bill admits to his friends and himself that dumb girls are his type.,"Bill thought about all his past girlfriends, and thought they were wrong.","Bill thought about all his past girlfriends, and realized they were right.",1
4571,40037,40037,Gina and her sister were watching music videos.,She stayed where she was and continued watching videos.,Gina got up to get a drink.,Her sister got up to get a drink.,1
4932,137822,137822,Elena was a little person and was very insecure.,He brought a full-sized woman to his company's holiday party.,Elena was a huge person and was very insecure.,She really liked a man at work but he wouldn't acknowledge her.,1
2329,80877,80877,Sanjay was a poor man in India.,He opened up a business in Boston and achieved the American Dream.,Sanjay saved his money and came to China.,Sanjay saved his money and came to America.,1
3418,115071,115071,"When Billy went to bed Tuesday night, it was snowing.",School was cancelled the next three days.,It snowed just three centimeters on Billy's street.,It snowed three feet on Billy's street.,1
2839,98233,98233,"When Nancy sneezed, her right ear started to burn.",She also prescribed some medication to Nancy.,Nancy went to the doctor and he said she was fine.,Nancy went to see the doctor because it hurt and was red.,1
4393,21110,21110,I like to ride my bike to work.,I am leaving my phone at home to ride my bike.,I love it when people call or text me while I'm on my bike.,But I hate when people call and text while I'm on my bike rides.,1
3012,60010,60010,I work in a store.,I'm looking forward to my new work responsibilities.,I got a promotion to employee.,I got a promotion to manager.,1
3518,126431,126431,It was recess and we all had to go outside.,He started crying and he never bullied anyone again that I'm aware of.,Susan tripped tim and he fell. He didn't cry. He got up and kicked her between the legs.,Timmy tripped Susan and she fell. She didn't cry. She got up and kicked him in between the legs.,1
3696,68820,68820,I put on my favorite white shirt to wear to the mall with friends.,My favorite shirt was ruined by a big mustard stain.,I was so happy.,I was so upset.,1
1617,146958,146958,Julie's family went camping.,They had to camp out in their car for the night.,Julie tied down the tent so it wouldn't blow away.,Julie didn't tie down the tent and it blew away.,1
3974,110947,110947,Beth and Bobby were having a baby.,The winning name was Candy - a perfect tasty name for their daughter!,They had their friends vote on pet names.,They had their friends vote on baby names.,1
2421,166963,166963,Kelly worked at Cedar Point for the summer.,Kelly was fired for being dishonest.,Kelly was honest about the prices.,Kelly lied about the prices.,1
146,72392,72392,Jane was experiencing her first pregnancy.,"She decided to buy the shoes, upon the recommendations of the agent.",Jane looked for shoes but couldn't find any she wanted.,Jane looked for ways to handle the extra stress.,1
4753,165735,165735,I had lots of dirty laundry.,I hung them up on hangers in my closet.,I washed one clothe in the night.,I washed clothes all night long.,1
889,99607,99607,Jay hung out with his friends sister.,It was a fun time.,They spent a lot of time separated.,They spent a lot of time together.,1
2386,80786,80786,When a mom plans a vacation with her two girls she is really excited.,"Mom lights a candle, they tell stories and bond over S'mores.",They all got harassed in the mountains.,they all went camping in the mountains.,1
