,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2189,61859,61859,A famous rocker went to a party hosted by him.,He had to deal with it for 4 hours.,Everyone wanted an autograph from the famous rocker.,Everyone wanted nothing from the famous rocker.,0
4463,27690,27690,Joe brought home a new kitten.,It turns out the kitten was thirsty.,The rabbit just laid around and Joe was worried.,The kitten just laid around and Joe was worried.,1
599,105254,105254,Esther took her grandchildren to the mall to shop for their parents.,Esther was moved by her granddaughters kindness.,The grandchildren stole a watch for Esther.,The grandchildren bought Esther a present too.,1
1580,132596,132596,Miley was sleeping on a dirty mattress in an alley.,"With no dignity left, she held out her styrofoam cup and sign.",She was desperate for money but had no way to make it.,She did not need any money.,0
2829,165669,165669,Kelly and her friends went on a trip to Dubai.,They couldn't wait to land.,They were in a plane for 8 hours.,They were in a plane for 8 minutes.,0
2738,48721,48721,Arnold was scared of paper.,He almost fainted because of the paper.,But he had to go to the Library in order to return a book.,but he had to go to the library to buy a book.,0
623,161394,161394,Joan hated to see the numbers on her scale.,"Joan got off the scale, and saw the number stayed the same.",Joan stepped onto the scale and was shocked by the number displayed.,Joan stepped onto the scale and was happy by the number displayed.,0
4556,53157,53157,We like to climb stairs.,We made it all the way to the top.,We swore we wouldn't stop climbing until we got to the top.,We turned around half way up the stairs.,0
3777,27268,27268,"Christmas was only two weeks away, but Jenny still needed a few gifts.","When it was done, she had nine fragrant jars - the perfect gift!",Jenny decided to make a few gifts of her own and remembered the craft store.,Jenny decided to buy a few gifts for herself and remembered the craft store.,0
1672,41296,41296,Nate was working on a batch of low paying tasks.,"Then, the CAPTCHA disappeared and was solved!",Nate had a CAPTCHA appear for him to fill.,Nate had an attention check appear for him to fill.,0
3854,125465,125465,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,Gina tried it out one night.,Gina was away for the weekend and couldn't try out her new bed.,0
4374,15002,15002,Noah built himself a canoe.,"To his joy, it floated like a real boat!",Noah had built something before.,Noah had never built anything before.,1
1335,143581,143581,Helen lived in the state of Washington.,Helen stayed home instead and planned to go another day.,"Helen had wanted to go to Canada, so she drove there.","Helen had always wanted to go to Canada, but it was raining.",1
4439,116092,116092,There is a reason why my X is my X.,I hope I did the right thing.,I did see that he is doing horribly though.,I did see that he is doing quite well though.,1
2120,144391,144391,A fierce group of warriors called themselves the Moon Men.,The Moon Men yelled and charged into the camp.,The Moon Men wanted to scare people in the camp.,The Moon Men wanted to invite people in the camp.,0
3515,63396,63396,"One day at work, Ben had to take some garbage out.","From then on, he brought out food for the homeless man.",he saw what appeared to be a homeless man.,he ignored what appeared to be a homeless man.,0
1454,28385,28385,Bill loved to gamble.,Now Bill has no money left.,"He enjoyed it, and won often.","He enjoyed it, but seldom won.",1
1395,37572,37572,The librarian had a large cart of books to put away.,"After a long search, she found the book on her cart.",Someone asked the librarian to find her a book.,No one asked the librarian to find them a book.,0
2046,92249,92249,My cousin had a dream that my sister was attacking her.,"Eventually, my cousin understood that her dream was over.",My cousin started flailing.,My cousin realized that she wasn't asleep actually.,0
1017,18423,18423,Tom had enough of Tammy stalking him.,He went down to the court and took out a restraining order on her.,He asked her to stop and she did.,He asked her to stop but she didn't.,1
1776,22823,22823,Josh's mom told him he could have 2 pieces of chocolate.,She warned him his stomach would hurt.,Josh told his mum he didn't want more.,Josh asked him mom why he couldn't have more.,1
2883,51717,51717,"Lamar wanted to be famous, and becoming famous was easy.","Lamar saw his old friend and said, got seventy-five dollars on you?",Lamar had major successes from the start.,Lamar had some minor success's but failed ultimately.,1
2676,49733,49733,Josh was a computer nerd.,"When he opened his present, he was surprised with a laptop.",josh enjoyed researching and playing computer games.,josh hated playing computer games.,0
2710,21445,21445,Mark and Lily's kitchen was a huge mess.,She agreed and they worked on the kitchen together.,Mark offered to help Lily and divided the chores.,Marked offered to help Lily and divided the sandwich.,0
128,32569,32569,Sam was running for president.,He ended up being president.,Election day came around.,The election was cancelled.,0
2532,139212,139212,Grandpa's eyes were tightly closed and he was snoring.,Mark knew better than to touch the remote with grandpa watching!,Mark knew that Grandpa was faking being asleep.,Mark knew that Grandpa was asleep.,0
3495,156775,156775,I bike to work every day.,He gave me a $100 tip.,A customer did not know that I bike into work.,a customer found that I bike into work.,1
4819,37724,37724,Mark was very political.,It wasn't that big but he is still proud of the support.,Mark got no support from local people.,Mark got some support from local people.,1
262,235,235,Shay was very mean.,"Soon, Shay was much calmer - and nicer!",Shay took an anger management class and she get kicked out of the class.,Shay took an anger management class.,1
4681,37185,37185,Ray went for a walk outside.,Ray wished he had checked the weather forecast before walking.,Ray got caught in traffic.,Ray got caught in downpour without umbrella.,1
3487,124523,124523,Adam was playing darts with his friends.,"By the end of the night, Adam was throwing like an expert!",Adam kept getting worse and worse at darts.,Adam kept getting better and better at darts.,1
698,154417,154417,Kelly wanted to build a treehouse.,"When it was done, they went inside.","Kelly and her father built a large, sturdy house.",Kelly and her father refused to build a house.,0
1285,99197,99197,Bill liked to go to fast food joints.,They made him the menu items he wanted just out of fright!,Bill was not happy with what the restaurant offered.,Bill was happy with what the restaurant offered.,0
2363,104956,104956,Belle wanted to be a mom.,"Nine months after treatment, Belle had a healthy baby boy!",belle did not utlilize invitro fertilization and did not become pregnant.,Belle utilized Invitro Firtilization and became pregnant.,1
3761,63652,63652,I was using an extension for Chrome called Turk Assist.,I no longer use such a shoddy piece of software.,The program gave my computer a speed.,The program gave my computer a virus.,1
4198,109187,109187,The host came to the stage.,Then she took a bow and went to her seat.,The host smiled in the spotlight.,The visitor smiled in the spotlight.,0
2752,131250,131250,"Brad was mean to his pets, kicking and hitting his dogs.",Now bad Brad is behind bars and can't kick anybody.,A neighbor called the police on Brad.,Nobody called the police on Brad.,0
3682,13147,13147,My car was old.,I bought a honda civic.,I went to the phone dealership.,I went to the car dealership.,1
4132,28901,28901,Bethany loved her yo-yo.,She got to be better than her older brother!,Bethany never practiced.,Bethany practiced all the time.,1
411,65231,65231,Sally went to the book signing.,She posed with the author and got the book signed.,She waited until she got to the front of the line.,Sally skipped the line so she could get in the front.,0
4617,76736,76736,Maggie was drinking some green juice.,She threw the juice out.,Maggie did not like the taste of the juice.,Maggie loved the taste of juice.,0
