,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
562,562,4,What is a negative effect to someone other than a spouse when two spouses are getting divorced?,getting divorce,A. lot of grief,B. depression,C. no spouse,D. lose money,E. children suffer
3535,3535,4,"If somebody was ready to eat breakfast they would enter the kitchen, but if it was barren they'd have to what?",eat breakfast,A. eat food,B. open mouth,C. wake up,D. prepare breakfast,E. buy food
1223,1223,3,Where would you find the nearest attic?,attic,A. victorian style house,B. basement,C. older houses,D. own home,E. victorian house
2157,2157,4,Where did the farmer send the heifer to make money when she was no longer useful to the farm?,heifer,A. sanctuary farm,B. cow pasture,C. countryside,D. cattle ranch,E. slaughterhouse
2471,2471,0,Dan is driving a car.  His foot presses the accelerator.  The car should be doing what?,driving car,A. moving,B. going someplace,C. getting somewhere,D. slow down,E. get sleepy
4795,4795,4,"The travelers didn't have much money but didn't have far to travel, so were did they go?",travellers,A. airport,B. come home,C. train station,D. taxi station,E. bus depot
332,332,4,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",fox,A. at the zoo,B. south carolina,C. hen house,D. louisiana,E. arkansas
1870,1870,0,Where would you go if you want to get a newspaper with a specific title?,title,A. library,B. magazine article,C. archives,D. safe deposit box,E. page
2563,2563,1,"If I wanted to get some oxygen, what will I get it from?",oxygen,A. the sky,B. air,C. earth,D. space shuttle,E. water
3523,3523,2,"The man owned a lot of guns, he thought more gun control was what?",guns,A. controlled in canada,B. a great idea,C. bad,D. semiautomatic,E. very dangerous
708,708,1,James used the cannon to shoot at something while seeking lunch. It was overkill.  What did he shoot at?,cannon,A. body armor,B. ungulate,C. bomber,D. kill people,E. animal
1659,1659,4,Why does someone engage in chatting with friends when they want to workout?,chatting with friends,A. fun,B. agreement,C. cell phone,D. answers,E. inspiration
2357,2357,2,Where is a stereotypical place you would find police?,police,A. town,B. wrong place,C. donut shop,D. station,E. direct traffic
2746,2746,0,Where are there likely to be high tech computers?,computers,A. space shuttle,B. library,C. post office,D. internet cafe,E. mit
2091,2091,0,Where can one find a store that sells sports equipment?,sports equipment,A. mall,B. bathroom,C. school,D. sporting goods store,E. sporting event
56,56,2,Where is there usually a fiddle playing?,fiddle,A. music store,B. dance hall,C. orchestra,D. symphony,E. tennessee
4198,4198,2,Those that have a difficult time when they communicate with others struggle to do what?,communicate,A. listen,B. speak out,C. talk to people,D. talk with people,E. having confidence
3483,3483,4,"The scientists thought it was an impossibility, but with new evidence there was a chance it was a what?",impossibility,A. inevitability,B. certainty,C. possibility,D. possible,E. possibility
4258,4258,4,"If one sees a fox and is standing in a coastal, eastern seaboard state, where is this person?",fox,A. mountains,B. arkansas,C. louisiana,D. california,E. south carolina
1344,1344,1,What is a place that sells suntan lotion but not food or medicine?,suntan lotion,A. mini mall,B. shop,C. grocery store,D. pharmacy,E. drugstore
3622,3622,4,"He saw the kid begin to fiddle with things, he then stated his observation to the kid saying what directed at him?",fiddle,A. like music,B. uncomfortable,C. you play violin,D. were bored,E. you're bored
2852,2852,1,Where would you find a spare pillowcase in a house?,pillowcase,A. bedroom,B. linen closet,C. coverning pillow,D. bathroom,E. linen cupboard
613,613,0,Sarah thought that she had been home all evening.  That meant that the only time to leave was when?,evening,A. early morning,B. day time,C. night,D. afternoon,E. daytime
1775,1775,0,What is eating an unhealthy meal likely to cause?,eating,A. gas,B. gaining weight,C. electrical circuit,D. indigestion,E. getting full
397,397,1,The master control for the Tardis is where in the main room?,master control,A. nuclear power plant,B. center,C. basement,D. main office,E. bowel of the ship
3789,3789,3,What can sex often be?,sex,A. nice,B. good,C. dirty,D. great fun,E. eventful
1540,1540,1,Where would you get some tin if you do not have any?,tin,A. cupboard,B. hardware store,C. antique store,D. shop,E. grocery store
2300,2300,2,Where in Northern Europe would you find many canals?,canal,A. sydney,B. bridge,C. amsterdam,D. venice,E. michigan
4936,4936,0,"The man was from north carolina, but he just referred to it simply as what?",north carolina,A. carolina,B. south,C. united states,D. south of virginia,E. north of south carolina
3627,3627,4,What is a good simile about trees that can be used in the workplace?,trees,A. fall down,B. split open,C. die,D. stand together,E. branch out
1654,1654,4,Where would you put nails to stop them from damaging other things nearby?,nails,A. store,B. build doghouse,C. cabinet,D. hammer,E. container
1106,1106,2,where do you typically buy apples?,apples,A. farmers market,B. table,C. grocery store,D. apple tree,E. fridge
1528,1528,2,Where would a dance club be the furthest in the same direction as the side that won the Civil War?,dance club,A. ohio,B. downtown area,C. michigan,D. south,E. united states
2199,2199,4,Where is the wrong place to throw garbage?,garbage,A. at a friend,B. ground,C. television,D. trashcan,E. floor
4928,4928,4,Where are seats often plush?,seats,A. rest area,B. theater,C. hockey game,D. classroom,E. opera
2214,2214,4,"The Andes pop up through many countries, alphabetically starting with where?",andes,A. ecuador,B. peru,C. colombia,D. bolivia,E. argentina
4575,4575,1,What could you be doing if you are relaxing and are awake but have your eyes closed?,relaxing,A. read book,B. listening to music,C. falling asleep,D. watching tv,E. reading
3706,3706,1,"Bobby worked in a kosher deli, but all delis were kosher where he lived.   Where might he live?",kosher deli,A. germany,B. jerusalem,C. town,D. new york city,E. food court
4240,4240,1,What did the honest real estate agent refuse to do to a client?,real estate agent,A. lie,B. deceive,C. hide from,D. manipulate,E. charming
1854,1854,4,"He worried about performing, he struck him with great what?",performing,A. anxiety,B. injury,C. action,D. lightning,E. fear
4564,4564,1,Sally went out to look for a stepladder.  Where might she have gone?,stepladder,A. construction worker's vehicle,B. tool shed,C. hardware store,D. elevator,E. store room
4980,4980,3,Billy is grooming himself in his bedroom because he wanted to be handsome for the dance.  He can't find his comb. He rushes to the store to do what with a comb?,grooming,A. beauty,B. prepare,C. positive,D. get,E. looking pretty
3818,3818,2,When do girls eat ice cream on the couch?,eat ice cream,A. wash hands,B. were hungry,C. depressed,D. athlete's foot,E. cool down
1867,1867,3,Where do you keep a chess board?,chess board,A. house,B. basement,C. toy store,D. cabinet,E. retirement community
4774,4774,2,"A politician makes countless empty promises during a campaign, but the only real goal is to what?",politician,A. power,B. influence,C. win elections,D. re elected,E. bribe
3262,3262,3,"After I urinate and flush the toilet and wash my hands, what should I do next?",urinate,A. flush toilet,B. dry hands,C. zip pants,D. eat,E. wash hands
3436,3436,3,What type of place has stopped giving out plastic shopping bags?,shopping bag,A. retail store,B. restaurant,C. mini mart,D. grocery store,E. home
3381,3381,0,Where can just a few passengers ride?,passengers,A. car,B. transportation,C. bus depot,D. vehicle,E. train station
3112,3112,0,"He wasn't able to enjoy the party because he was too worried about his things and cleaning up, where was the party?",party,A. home,B. fraternity house,C. boat,D. friend's house,E. blowing off steam
1319,1319,3,What happens to the temperature if you turn up the thermostat?,temperature,A. drop to zero,B. drop rapidly,C. gets colder,D. increase,E. heat up
4573,4573,4,What can he do to eliminate his ignorance?,ignorance,A. find information,B. judge,C. do some research,D. find truth,E. learn new
1545,1545,2,How does a maid start her work?,maid,A. cleaning house,B. bathroom,C. clean room,D. clean house,E. airing sleeping room
4105,4105,4,What can prevent a person from being lonely when they are out for coffee?,being lonely,A. socialize,B. meet people,C. enjoy company of friends,D. talk with friends,E. meet friend
4500,4500,0,"The lizard was at the zoo, the protester stole it and returned it to the what?",lizard,A. wild,B. glass cage,C. restaurant,D. garden,E. galapagos archipelago
1366,1366,3,Where can you find the tallest skyscraper in the mid-western U.S.?,skyscraper,A. high population,B. manhattan,C. new york city,D. chicago,E. large city
3268,3268,1,"After loading up his plate with all the food, what did he look for to wash it all down?",plate,A. falling down,B. cup,C. fork,D. food,E. bowl
1015,1015,0,"When a person from a polluted city decides to go to the country and is breathing fresh air, what sensation are they seeking?",breathing fresh air,A. reviving,B. silence,C. exhilaration,D. clear head,E. flatulence
2558,2558,1,How do you figure out who wins when you play games?,play games,A. learn,B. keep score,C. try to win,D. fun,E. require time to be kept
4705,4705,4,"The mom told her son to stay in bed instead of going to school, what did she likely say afterwards?",stay in bed,A. more rest,B. rest more,C. were sick,D. drink water,E. you're sick
1239,1239,0,If a train is behind schedule what is it likely to do?,train,A. arrive late,B. slow down,C. make up time,D. arrive early,E. arrive on time
2076,2076,2,Sam loved buying Christmas presents. Giving to others made him feel what?,buying christmas presents,A. lack of money,B. pleasure,C. happiness,D. love,E. relief
3315,3315,2,Where might families decide on dinner together?,families,A. park,B. funeral,C. supermarket,D. wedding,E. hotel
3457,3457,4,What places would have a cemetery?,cemetery,A. bury loved ones,B. churchyard,C. bury corpse,D. populated area,E. most cities
3059,3059,3,"A squirrel ran up to it's home, where is the small dog likely to be barking up?",small dog,A. manhattan apartment,B. wood,C. neighbor's yard,D. tree,E. basket
2902,2902,1,"The evening was supposed to be cold, but it was warm when?",evening,A. night,B. afternoon,C. day time,D. desert,E. early morning
464,464,4,"James didn't know what to do.  He felt that he'd ruin his relationship with Jen if he took it further, and he didn't want to do that.  At the same time,  He fight that pushing farther might do what to something good?",ruin,A. found,B. destroy,C. construct,D. fix,E. produce
4070,4070,4,"The person isn't a dog person, but you can find the person how?",person,A. own house,B. loyal friends,C. dog biscuits,D. good review,E. with cat
1285,1285,3,If someone is committing perjury and it leads to convictions what has been committed?,committing perjury,A. go to jail,B. falsehoods,C. mistrial,D. injustices,E. criminal prosecution
4396,4396,1,A villain in the middle ages is a type of what?,villain,A. nobleman,B. landowner,C. good guy,D. aristocrat,E. saint
2131,2131,1,Evening began to fall and the woods came to life with different animals that preferred the what?,evening,A. daytime,B. night,C. afternoon,D. early morning,E. dawn
4892,4892,2,Where would a local terrorist end up if they are caught?,terrorists,A. airport,B. hijack planes,C. prison,D. hotel,E. afghanistan
1599,1599,0,"A snake is not something you want to come across on a plane, but it's most likely to happen while out in mother what?",snake,A. nature,B. pet shop,C. georgia,D. tropical forest,E. france
256,256,1,Where could you put a dollar that would make it hard to get out without breaking?,dollar,A. cash drawer,B. piggy bank,C. purse,D. box,E. pocket
2352,2352,4,Where in a building would you play a board game?,board game,A. shelf,B. cupboard,C. shower,D. house,E. den
1752,1752,2,What could you find in a bookstore that is not for sale?,bookstore,A. magazines,B. phone book,C. carpeting,D. town,E. city
4025,4025,2,"When a person has a meal or sips hot drinks while reading, what will happen?",person,A. catch cold,B. drink coffee,C. gain knowledge,D. feel fresh,E. eat dinner
1935,1935,0,What do you need to do to be able to have lunch?,have lunch,A. get food,B. eat food,C. stop working,D. spend money,E. prepare food
339,339,1,"The turkey needed to be kept from spoiling, what is useful in this situation?",turkey,A. refrigerator,B. fridge,C. freezer,D. oven,E. bought at store
1995,1995,4,"A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?",sailor,A. leave dock,B. coming home,C. row boat,D. sail boat,E. board ship
2632,2632,3,Where is north carolina located?,north carolina,A. south,B. north of south carolina,C. south of virginia,D. united states,E. carolina
1849,1849,1,James tripped while running in the house.   His mother had repeatedly warned him to put his toys away but he did not listen. Where might his toys have been?,toys,A. slippery,B. floor,C. store,D. drawer,E. basement
703,703,4,Lilly owns the only kosher deli in the area.  She isn't in a heavily populated area.  Where might she live?,kosher deli,A. food court,B. jerusalem,C. new york city,D. jewish community,E. town
4465,4465,4,"If you listen to someone talk without talking yourself, you might do what?",talking,A. conversation,B. communicate,C. exchange of ideas,D. sharing information,E. obtaining information
1770,1770,3,He is beginning work at his first job.  What is he feeling?,beginning work,A. panic,B. resting,C. stress,D. excitement,E. working
1696,1696,2,Why might someone park a moving car?,moving car,A. accidents,B. ticket,C. getting tired,D. driving,E. changing locations
4244,4244,4,When their engagement has ended what do soldiers get to do?,soldiers,A. use weapons,B. follow orders,C. die in battle,D. hope,E. coming home
4069,4069,1,"A kid is studying new words at home in the kitchen, where could a dictionary be?",dictionary,A. library,B. table,C. bookstore,D. shelf,E. classroom
4932,4932,3,"You might grab what to smash a large, frightening bug when you're outdoors?",bug,A. tree,B. garden,C. meadow,D. rock,E. rug
4433,4433,1,"I am hungry, what would be a way to alleviate this?",being hungry,A. very much,B. have food,C. eat vegetables,D. eat quickly,E. make bread
2023,2023,1,"The old clothes weren't even useful as rags, they belonged where?",old clothes,A. loft,B. trash,C. attic,D. fire pit,E. trunk
835,835,4,Where do security guards usually drive around in golf carts and protect young adults?,security,A. concert,B. home,C. airport,D. college,E. university
2269,2269,1,Why does someone make sure they are eating breakfast?,eating breakfast,A. fullness,B. have energy,C. better day,D. full stomach,E. indulge
4024,4024,3,What would a cat want if it is not hungry but it is bored?,cat,A. fried chicken,B. nothing to do with,C. tuna fish,D. stroked,E. milk to drink
4073,4073,4,Where is a bird likely to feel free?,bird,A. forest,B. ocean,C. roof,D. nest,E. sky
677,677,4,"Some stores trick women to buy products, the sales make it seem like if you buy more you what?",buy products,A. get money,B. pay money,C. go shopping,D. lose money,E. save money
4412,4412,4,Where is a snake likely to startle a farmer?,snake,A. tropical forest,B. tree,C. pet shops,D. book store,E. feild
4056,4056,1,Where are adults likely to be paid to to sit at a desk?,desk,A. bathroom,B. office building,C. library,D. garage sale,E. schoolroom
4661,4661,2,What would you do after hard work if it is not dark outside yet?,hard work,A. rest,B. go to sleep,C. have fun,D. get paid,E. relax
19,19,1,"When eating everything on the tasting menu, what does one tend to feel?",eating,A. full stomach,B. getting full,C. gaining weight,D. sick,E. satisfaction
2414,2414,2,WHat do you need to do when you buy something so you dont overspend?,buy,A. paying,B. spend money,C. have in mind,D. get money,E. make list
277,277,4,What building has a ot of glue bottles?,glue,A. art room,B. police station,C. classroom,D. desk drawer,E. school
3026,3026,0,What problems do children have learning about the world?,learning about world,A. confusion,B. anger,C. sadness,D. loss of innocence,E. frustration
279,279,0,Where do kids play with a ball that is concrete?,ball,A. street,B. soccer field,C. soccer game,D. central park,E. pool table
1872,1872,0,"I was in a kitchen that I didn't know, so I informally asked where the spoons were, where was I?",kitchen,A. friend's house,B. fraternity house,C. neighbor's house,D. grandmas house,E. restaurant
1755,1755,0,What is likely to be a long term negative consequence of of over eating hamburger?,eating hamburger,A. gaining weight,B. stomach ache,C. get full,D. losing weight,E. death
4620,4620,2,"A lot of people go to museums to experience this, what is it?",visiting museum,A. being bored,B. wonder,C. sore feet,D. live shows,E. retrospection
531,531,3,What does a chicken do in a joke?,chicken,A. produce eggs,B. lay eggs,C. become food,D. cross road,E. looks for cars
400,400,4,"The lady was getting worked up about the article explaining the uptick in accidents in their area, but her husband was dismissive of it stating that accidents what?",accidents,A. happen to people,B. hurt people,C. happen anytime,D. happen often,E. happen anywhere
1098,1098,0,What is likely to have an enclosed shelf?,shelf,A. cabinet,B. a mortuary,C. bookstore,D. school building,E. bedroom
1090,1090,4,"When someone is seeing new things in a positive environment, what do they feel?",seeing new,A. fear,B. curiosity,C. wonder,D. anger,E. excitement
1939,1939,0,Where are plants likely to be handled by a city employee?,plants,A. park,B. windowsill,C. ground,D. office,E. garden
750,750,1,What office furniture stores paper files?,files,A. drawer,B. filing cabinet,C. computers,D. desk,E. filing cabinet
4192,4192,4,"The judge had ruled the murder case could be reopened, excavation soon began where?",excavation,A. dead,B. construction site,C. under ground,D. egypt,E. cemetary
2894,2894,1,"If you got a job as an undercover shopper you would buy products, then after doing a review you would what?",buy products,A. compare prices,B. get money,C. save money,D. pay money,E. eat chicken
1985,1985,3,Sarah opened her newspaper to the second page and sat where?,newspaper,A. rug,B. front door,C. jail,D. porch,E. chair
4771,4771,4,Where do people keep their food cans?,food can,A. supermarket,B. recycling center,C. backpack,D. refrigerator,E. house
2542,2542,3,"James bought two cats for emma during her chemo.  They cheared her up.  But the chemo wasn't working as well as it was supposed to, and Emma felt that they had come to something.  What did she feel they had come to?",cats,A. find a friend,B. excrete,C. have cancer,D. cross roads,E. drink water
3996,3996,3,When would there be someone sitting on a chair that you cannot see?,chair,A. office,B. auditorium,C. circus,D. confession,E. synagogue
1726,1726,2,Where would you get maps if you do not have them and want to keep them?,maps,A. guide drivers,B. library,C. bookstore,D. cabinet,E. drawer
3241,3241,3,Where should shoes not be?,shoes,A. walking,B. closet,C. suitcase,D. table,E. bed
4391,4391,1,If someone brings candy to a group of children what will happen?,children,A. listen to music,B. spring into action,C. wave goodbye,D. play chess,E. experience fear
1503,1503,1,What could happen after you were hiking for only a short time?,hiking,A. adventure,B. smile,C. cramps,D. sweating,E. give up
2946,2946,2,What is someone who enjoys to give assistance likely to do?,give assistance,A. helpful,B. prepared,C. help one,D. willing to help,E. go home
3610,3610,2,"Before buying a house, what should I look for concerning my job?",buy house,A. make home,B. security,C. measureing distances,D. examining poorch,E. make money
4866,4866,4,"You're not traveling but you need to put your shirt somewhere, what is the name of the object that you'd put it in?",shirt,A. suitcase,B. garment bag,C. drawer,D. dirty laundry basket,E. dresser
3023,3023,1,"The crab was known to use camouflage to wait for a fish to get within reach, when it was hungry it would set up shop where?",shop,A. ocean's eleven,B. ocean floor,C. downtown area,D. high school,E. container
1957,1957,2,When you examine thing at a store for a long time you feel this?,examine thing,A. know what,B. angry,C. might want,D. interested in,E. interesting
4788,4788,4,Lars Ulrich might not be happy if your borrow a song from what?,song,A. store,B. record,C. musical,D. jukebox,E. napster
2651,2651,0,What type of structure has doorways that are connected to vehicles?,doorway,A. airport,B. castle,C. library,D. every building,E. zoo
3640,3640,2,Alcoholic refreshments are sometimes banned in what public places?,alcoholic,A. homeless shelter,B. bar,C. park,D. bridge,E. school
262,262,1,In what place could you find air that has been breathed by only a few people recently?,air,A. train station,B. house,C. cupboard,D. cricket stadium,E. surface of earth
1653,1653,1,What can exercising cause?,exercising,A. lift weights,B. shortness of breath,C. collapse,D. error,E. run
821,821,3,What would happen to you if you are not good at playing violin?,playing violin,A. happiness,B. relaxation,C. create music,D. sadness,E. loud noises
223,223,3,"He waited for his friend at the squash court, but he was worried his friend thought he meant the at the other end of the public what?",squash court,A. country club,B. rich person's house,C. pool,D. park,E. fitness center
4151,4151,3,They were under several feet of dirt.  James always found it claustrophobic.  He hated using it.  What did he hate using?,dirt,A. race track,B. street,C. bed,D. subway,E. fishing pole
3042,3042,3,Where is a good place for a small dog to sleep?,small dog,A. animal shelter,B. backyard,C. own home,D. basket,E. garage
922,922,1,Billy's mother tripped over a stuffed animal.  She yelled at him not to leave his things where?,stuffed animal,A. toy store,B. hall,C. bathroom,D. amusement park,E. fairgrounds
406,406,4,What would you do if you have curiosity about something but cannot leave your house?,curiosity,A. hear testimony,B. go somewhere,C. see exhibits,D. outdoor concert,E. surf net
359,359,0,"He had a hard time finding the room on his schedule, it was on the second floor and he got lost in the very large what?",second floor,A. school,B. office building,C. house,D. hotel,E. centre
793,793,1,Where would someone be likely to store a double edge razor?,double edged razor,A. pocket,B. shower,C. chemist,D. drug store,E. shaving kit
