,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
558,558,0,"He would finally see idea become reality, never in a million years did he what that this would happen?",see idea become reality,A. think,B. patent,C. determined,D. work hard,E. relax
4347,4347,1,In order to fight inflation you should be doing this?,fight inflation,A. dissatisfaction,B. saving money,C. not very much,D. invest,E. higher interest rates
4519,4519,0,Where would you keep a business telephone directory?,telephone directory,A. office,B. house,C. book shelves,D. phone booth,E. building
4606,4606,1,Where would you put a marker if you plan to use it soon at the same location?,marker,A. child's backpack,B. desk,C. pocket,D. office supply store,E. briefcase
4020,4020,2,"The boy's mind was not right.  He couldn't care for himself, so he had to be what?",mind,A. play tricks on,B. form images,C. tended,D. michigan,E. mindblown
498,498,2,Where is a good place to buy moistener?,moistener,A. bathroom,B. purse,C. drug store,D. hand lotion,E. water
3761,3761,0,"If two groups of people want to vacation somewhere else for free, what can they do?",people,A. trade places,B. make lists,C. talk to each other,D. hurry along,E. believe in god
3311,3311,4,"He wanted to but couldn't concentrate on playing game with friends, he wished he could just be doing what with it?",playing game,A. gaming,B. anger,C. stress,D. injury,E. enjoying
651,651,2,What is a parents primary duty?,parents,A. speak freely,B. happiness of a child,C. care for children,D. school child,E. control children
3421,3421,1,The tool was stored in what part of the house with the car?,tool,A. basement,B. garage,C. hardware store,D. living room,E. repair shop
4360,4360,4,The referee called a foul when one player punched another.  The player went to the penalty box. What game are they playing?,referee,A. sporting event,B. time race,C. part two boxers,D. football,E. hockey game
4114,4114,1,What type of people get books written about them?,books,A. entertaining,B. important,C. written on paper,D. engaging,E. rich people
2809,2809,2,The ability to remember things is a sign of what?,remembering,A. neuronal network,B. memories,C. intelligence,D. recall,E. learning about
1026,1026,0,what can a dog sometimes be taught to do?,dog,A. shake hands,B. accident,C. guard house,D. drink water,E. stray
4859,4859,0,What could silicone get stuck to and cause irritation?,silicone,A. contact lens,B. hardware store,C. artificial breasts,D. tube,E. home
2372,2372,3,Where are horses found in fields?,horses,A. field,B. kept in barn stalls,C. race track,D. countryside,E. fair
3480,3480,1,WHat does someone usually produce a lot of when getting divorce?,getting divorce,A. freedom,B. tears,C. richer,D. depression,E. tissues
684,684,2,What white meat goes well with potatos?,potato,A. kitchen cupboard,B. maryland,C. chicken,D. tuna,E. pantry
2324,2324,0,"I knew a person who hated hospitals, so when she was in her last days what was her wish?",person,A. die at home,B. thank god,C. climb tree,D. love objects,E. climb stairs
2053,2053,4,Why would people talk about a problem with each other?,people,A. talk to each other,B. to connect,C. lose touch,D. arm themselves,E. share ideas
1001,1001,1,"Billy wasn't a stranger, but they hadn't spoken to him often, either.  How would you describe him?",stranger,A. family,B. known person,C. friend,D. relative,E. crowd
3278,3278,1,"The woman was yelling obscenities in public, and while it was entertaining for people passing by, what did her husband feel?",entertaining,A. happiness,B. embarrassment,C. fatigue,D. fulfillment,E. enjoyment
1244,1244,4,Birds do what by laying eggs?,birds,A. air,B. pick berries,C. sky,D. breathe,E. reproduce
2477,2477,1,"The machine was very intricate, it was quite an what?",machine,A. box,B. apparatus,C. appliance,D. wash dishes,E. implement
4870,4870,1,What might someone get on a test that requires an answer?,answer,A. swear,B. question,C. swear,D. wrong,E. problem
2376,2376,3,Where could you find a library that only people of a certain age usually visit?,library,A. house,B. college,C. kindergarden,D. school,E. downtown
721,721,1,What is a common sign that someone is lying?,lying,A. ordering dog food online,B. avoid eye contact,C. feel guilty,D. fall asleep,E. blush
781,781,1,where do you store wine?,wine,A. attic,B. basement,C. art show,D. church,E. bar
624,624,1,What would a person do if he or she wanted to get good grades?,person,A. feel proud,B. try to learn,C. need assistance,D. thank god,E. read alot
2846,2846,2,"If you are playing basketball for a long period of time, what is likely to cover your shirt?",playing basketball,A. make baskets,B. dribbling,C. sweat,D. fall down,E. work together
4779,4779,3,Where can peanut butter be bought?,peanut butter,A. pantry,B. cupboard,C. cupboard,D. supermarket,E. jar
1013,1013,1,Why is a period likely to be on a page?,period,A. history,B. end of line,C. tracking of music,D. school,E. finish sentence
1851,1851,2,Large fluffy clouds do what to people who watch them?,clouds,A. blanket,B. cause rain to fall,C. awe inspiring,D. rain water,E. bring rain
4811,4811,1,"John was living in a big city.  It had many roads and a lot of traffic.  He liked it, but didn't appreciate the smell.  He thought that there was too much what?",living,A. have experiences,B. pollution,C. happiness,D. garbage,E. death
3763,3763,2,"Unlike identical twins, with fraternal you can end up with both a daughter and what?",daughter,A. brother,B. daughtercard,C. son,D. boy,E. dude
757,757,3,"A person is alone in the woods and wounded, what should he do?",person,A. amount to nothing,B. visit relatives,C. charming,D. doctor himself,E. cross street
2735,2735,4,Is there a way for people going into trance to see things that do not exist?,going into trance,A. meditate,B. medicated,C. confusion,D. epilepsy,E. hallucination
3880,3880,3,Where might nymphs live in a pleasure garden?,pleasure garden,A. resort town,B. palace,C. subway,D. fairy tale,E. japan
2410,2410,3,Where are thousands of acres of farmland and Mt. Rushmore?,farmland,A. house,B. farming areas,C. countryside,D. north dakota,E. michigan
3806,3806,3,Some people went shopping to buy racks. What will they do with them?,people,A. make babies,B. go hiking,C. build,D. group objects,E. talk to each other
4724,4724,3,Where would it be too cold for a marmoset?,marmoset,A. snow,B. rainforest,C. france,D. mountains,E. colorado
1463,1463,3,"If a murderer killed people related to one's family, the family members would feel what when crying?",killing people,A. remorse,B. retaliation,C. terrible,D. anguish,E. wet
942,942,0,What do you feel from playing football?,playing football,A. exhilaration,B. pain,C. death,D. getting hurt,E. get hurt
3619,3619,2,Where would someone not impressed by the eiffel tower likely be living?,eiffel tower,A. movies,B. the capital city of france,C. paris,D. in europe,E. country of france
4643,4643,3,Where did the old ladies indoor only pet cat stay?,cat,A. front door,B. zoo,C. jail cell,D. residence,E. floor
193,193,1,What enables most people to transport themselves?,people,A. helicopter,B. own cars,C. speak words,D. believe in god,E. dance together
1652,1652,4,The American Civil war was fought to free people from what?,free,A. prisoner,B. independence,C. caged in,D. topfree,E. slavery
3755,3755,2,Why would you be going for run if you are not ill?,going for run,A. mouth wash,B. breathlessness,C. losing weight,D. better health,E. satisfaction
4510,4510,3,What could happen if you are going fishing in a river and fall down?,going fishing,A. have fun,B. catching fish,C. bear attack,D. wet clothes,E. disappointment at not catching
1356,1356,2,"Before the game some players knelt to pray, they did this because they what?",pray,A. being watched,B. you're scared,C. were religious,D. god hears,E. talk to god
4732,4732,3,John was writing into the wee hours.  Because of this he left a mess where?,mess,A. apartment,B. table,C. closet,D. desk,E. night stand
4853,4853,4,Where would you give something other than money to a clerk?,clerk,A. ticket booth,B. at hotel,C. shop,D. bookstore,E. post office
4054,4054,1,You'd want marine grade steel cable aboard your what?,steel cable,A. winch,B. ship,C. ground,D. construction site,E. suspension bridge
4935,4935,4,What will hot cats do?,cats,A. laugh,B. open doors,C. eat meat,D. lie down,E. drink water
4371,4371,0,Where is a student likely to keep their notebook?,notebook,A. backpack,B. bookstore,C. pocket,D. office,E. classroom
1772,1772,1,What do I look forward to when opening a business?,opening business,A. stress,B. success,C. failure,D. bankruptcy,E. cash
1627,1627,4,People often describe what as a giant wall of water?,water,A. backpack,B. allen key,C. snowball,D. ocean,E. tsunami
3620,3620,3,What do you keep in a billfold?,billfold,A. identification,B. cell phone,C. hip pocket,D. money,E. man's back pocket
3076,3076,4,"James didn't understand what was going on, but he knew that he had to choose.   He decided that he wasn't going to accept temptation, and did what to it?",choose,A. predetermination,B. undecided,C. force,D. concluded,E. reject
4568,4568,3,After the killing of another young member of the community people began to really what?,killing,A. get in trouble,B. commit crime,C. die,D. feel anger,E. getting hurt
4730,4730,3,Where would you find trees that provide food?,trees,A. yard,B. state park,C. market,D. orchard,E. surface of earth
759,759,2,"The human looked down longingly as he sat in the orbiting space station, what did he miss?",human,A. nearest house,B. workplace,C. surface of earth,D. office block,E. his feet
3792,3792,1,"He came across a raw item but his pack was full, he had to abandon something if he was to what the item?",abandon,A. join,B. acquire,C. engage,D. maintain,E. remit
38,38,4,The president is the leader of what institution?,president,A. walmart,B. white house,C. country,D. corporation,E. government
704,704,3,Where do  you park in the parking lot with shopping bags?,parking lot,A. amusement park,B. urban area,C. airport,D. shopping malls,E. train station
3722,3722,0,In order to sneeze one must do what?,sneeze,A. inhale,B. fart,C. close eyes,D. spray,E. blow nose
1676,1676,1,John pulled the cover over his head.  He was hoping that this would allow him to hide. Where is he hiding?,cover,A. divert suspicion,B. underneath,C. opening,D. landcover,E. leave open
